ra,dec,err_maj,err_min,err_ang,j_m,j_msig,h_m,h_msig,k_m,k_msig,rd_flg,bl_flg,cc_flg,extd_flg,id_opt,b_m_opt,r_m_opt,dist_opt,phi_opt,nopt_mchs
345.917607,29.186695,0.13,0.13,90,13.037,0.031,12.357,0.034,14.957,0.430,222,112,000,0,112519929223,17.40,15.00,2.95,65,2
344.410518,26.323757,0.17,0.16,100,16.131,0.093,15.448,0.111,15.270,0.144,222,111,000,0,112519876327,21.10,19.10,1.28,82,1
345.404105,26.731602,0.26,0.24,104,16.221,0.101,15.729,0.154,15.683,0.198,222,112,000,0,112519911461,18.20,17.10,0.37,92,1
344.477279,25.326998,0.24,0.22,65,16.527,0.138,15.798,0.158,15.519,0.166,222,111,000,0,,,,,,0
345.558941,28.902267,0.30,0.27,12,17.109,0.210,15.631,0.152,14.997,9.999,220,110,000,0,112519916878,20.80,18.80,0.12,209,1
345.724822,25.790236,0.12,0.12,90,12.027,0.026,11.232,0.029,11.004,0.030,222,111,000,0,112519922560,17.20,14.30,0.07,210,1
344.722626,26.061499,0.16,0.16,90,16.155,0.108,15.350,0.114,15.034,0.118,222,111,000,0,112519887269,19.30,17.00,0.46,146,2
345.700465,26.214903,0.12,0.12,90,15.646,0.062,15.188,0.098,14.757,0.097,222,111,000,0,112519921692,20.90,18.40,1.36,321,1
345.810640,27.362574,0.13,0.13,90,15.853,0.071,15.232,0.091,15.101,0.118,222,111,000,0,112519925591,20.30,17.30,0.47,108,1
344.979661,29.440807,0.13,0.12,90,14.106,0.037,13.650,0.038,13.479,0.040,222,111,000,0,112519896721,17.10,15.90,0.39,57,1
344.789005,28.823982,0.12,0.12,90,14.301,0.041,13.834,0.040,13.724,0.049,222,111,000,0,112519889766,17.30,15.40,0.86,219,1
346.125997,24.543041,0.14,0.14,90,10.362,0.030,10.006,0.031,9.896,0.029,222,111,000,0,112519936126,13.40,11.80,1.64,262,1
344.902405,24.445677,0.31,0.30,65,16.981,0.201,15.741,0.144,15.848,0.228,222,111,000,0,,,,,,0
345.115008,29.039034,0.29,0.27,92,16.543,0.132,15.972,0.174,15.777,0.224,222,111,000,0,112519901369,20.60,18.40,0.41,164,1
40.183608,29.198151,0.28,0.25,150,16.754,0.145,16.011,0.189,15.488,0.174,222,111,000,0,,,,,,0
345.602865,27.437565,0.25,0.23,96,16.310,0.108,16.023,0.195,15.420,9.999,220,110,000,0,112519918452,18.90,17.10,0.76,126,1
345.397789,25.835760,0.17,0.12,0,12.375,0.030,11.960,0.033,11.875,0.030,222,111,000,0,112519911235,15.50,13.80,0.25,314,1
346.367401,26.483097,0.22,0.20,102,16.524,0.121,15.866,0.155,15.661,9.999,220,110,000,0,112519944376,19.20,17.40,0.62,63,1
347.129459,29.498610,0.12,0.12,90,15.754,0.069,15.225,0.105,14.954,0.119,222,111,000,0,112519969583,19.10,17.30,0.74,325,1
345.531177,29.360762,0.12,0.12,90,14.933,0.048,14.338,0.051,14.192,0.061,222,111,000,0,112519915866,20.00,17.40,1.67,245,1
346.555913,24.774073,0.22,0.21,95,16.681,0.146,15.860,0.165,15.589,9.999,220,110,000,0,112519950696,21.00,18.80,0.89,43,1
346.713757,24.939169,0.14,0.12,0,15.504,0.060,14.992,0.085,14.615,0.090,222,111,000,0,112519956008,19.40,17.10,1.42,59,1
345.539067,27.882093,0.12,0.12,90,15.933,0.089,15.352,0.101,14.999,0.132,222,111,000,0,,,,,,0
344.148232,26.520758,0.14,0.12,0,11.196,0.035,10.685,0.034,10.541,0.029,222,111,000,0,112519866719,14.80,12.60,0.59,152,1
344.845466,28.836456,0.24,0.23,108,16.179,0.100,16.028,0.187,15.541,0.181,222,111,000,0,112519891824,18.50,17.20,0.54,72,1
344.159219,27.491007,0.13,0.13,90,15.656,0.077,15.166,0.090,15.215,0.131,222,111,000,0,112519867117,18.10,16.90,1.06,155,1
344.320154,26.657196,0.12,0.12,90,15.250,0.052,14.799,0.067,14.752,0.093,222,111,000,0,112519873021,17.30,16.00,0.87,165,1
345.671891,28.510954,0.12,0.12,90,13.836,0.034,13.680,0.044,13.604,0.040,222,111,000,0,112519920753,15.50,14.40,0.50,177,1
344.430378,26.465443,0.12,0.12,90,15.427,0.054,14.876,0.069,14.728,0.085,222,111,000,0,112519877003,18.10,16.70,1.03,128,1
344.723344,29.064699,0.12,0.12,0,9.701,0.035,9.504,0.032,9.415,0.030,222,111,000,0,T2246-01499-1,11.25,10.59,0.09,156,2
344.689156,27.475262,0.12,0.12,0,15.330,0.057,14.626,0.057,14.444,0.069,222,111,000,0,112519886094,20.20,17.40,0.78,146,1
345.415572,28.358027,0.14,0.13,45,16.037,0.082,15.431,0.118,15.279,0.145,222,111,000,0,112519911862,18.90,16.90,0.50,159,1
344.999476,25.040825,0.12,0.12,90,15.016,0.046,14.624,0.060,14.519,0.071,222,111,000,0,112519897363,18.20,16.10,0.31,237,1
345.009720,24.499815,0.15,0.15,90,16.054,0.090,15.762,0.151,15.103,0.125,222,111,000,0,112519897702,21.20,18.70,0.45,250,1
345.170989,29.914318,0.20,0.18,71,16.344,0.119,15.674,0.134,15.242,0.141,222,111,000,0,112519903317,19.80,18.10,0.38,180,1
344.278284,26.107838,0.12,0.12,90,13.369,0.036,13.084,0.039,12.956,0.036,222,111,000,0,112519871528,15.90,14.20,0.87,91,1
344.417197,24.871113,0.19,0.15,0,15.968,0.084,15.629,0.130,15.687,0.220,222,111,000,0,112519876539,18.30,16.80,0.07,323,1
345.273722,24.847893,0.26,0.24,66,16.752,0.152,15.845,0.164,15.665,0.208,222,111,000,0,112519906968,20.60,18.60,0.28,17,1
344.429207,25.310507,0.34,0.33,87,16.374,0.114,15.904,0.157,16.004,0.262,222,111,000,0,112519876953,18.50,17.10,0.01,275,1
344.538672,28.413683,0.18,0.12,0,14.750,0.044,14.416,0.053,14.247,0.058,222,111,000,0,112519880770,16.90,16.10,0.55,137,1
345.389365,28.325207,0.13,0.13,90,16.008,0.083,15.390,0.105,15.223,0.143,222,111,000,0,112519910923,18.50,16.70,0.73,131,1
345.523053,26.721289,0.19,0.16,91,16.139,0.092,15.445,0.126,15.302,0.147,222,111,000,0,,,,,,0
344.600283,26.852537,0.13,0.13,90,15.806,0.072,15.247,0.088,15.173,0.132,222,111,000,0,112519882974,18.10,16.50,0.50,122,1
345.597157,28.805651,0.13,0.13,90,15.980,0.084,15.292,0.096,15.177,0.129,222,111,000,0,112519918256,20.40,17.90,0.72,30,1
345.664973,29.644026,0.18,0.16,86,16.186,0.092,15.457,0.124,15.184,0.137,222,111,000,0,112519920534,20.00,17.90,0.23,74,1
346.160123,26.905903,0.52,0.51,90,16.420,0.111,16.090,0.206,17.629,1.474,222,112,BB0,0,,,,,,0
345.772150,26.175323,0.12,0.12,90,15.124,0.044,14.801,0.071,14.604,0.082,222,111,000,0,112519924242,18.00,16.50,0.75,83,1
345.916761,27.381397,0.12,0.12,90,15.662,0.057,14.966,0.083,14.850,0.095,222,111,000,0,112519929167,19.60,17.00,0.30,107,1
345.006871,26.610975,0.12,0.12,90,12.705,0.037,12.377,0.034,12.300,0.032,222,111,000,0,112519897622,15.10,13.80,0.68,151,1
345.729245,29.411339,0.13,0.13,90,15.702,0.062,15.337,0.117,15.291,9.999,220,110,000,0,112519922732,17.10,16.10,0.42,128,1
346.126717,24.452074,0.16,0.16,90,15.413,0.052,14.791,0.067,14.556,0.075,222,111,000,0,112519936159,20.90,17.80,0.61,207,1
345.155479,28.619513,0.15,0.15,90,16.005,0.078,15.564,0.125,15.573,0.175,222,111,000,0,112519902795,18.40,17.00,0.61,128,1
345.327881,24.934519,0.18,0.18,90,16.286,0.100,15.517,0.118,15.400,0.159,222,111,000,0,112519908783,20.50,18.10,0.41,1,1
346.082240,29.508595,0.13,0.13,0,15.793,0.074,15.259,0.098,15.334,0.155,222,111,000,0,112519934665,18.80,17.10,0.64,127,1
346.537348,29.499620,0.27,0.26,16,16.628,0.136,15.886,0.166,15.776,0.237,222,111,000,0,112519950058,21.20,18.90,0.69,100,1
346.391743,28.530329,0.14,0.12,0,15.079,0.044,14.367,0.055,14.341,0.072,222,111,000,0,112519945196,18.50,16.20,0.57,90,1
344.433990,26.486589,0.16,0.15,2,16.072,0.087,15.534,0.111,15.395,0.166,222,111,000,0,112519877132,18.90,17.40,0.69,117,1
344.212941,27.908972,0.12,0.12,90,12.055,0.035,11.711,0.033,11.687,0.030,222,111,000,0,112519869070,13.90,13.60,0.60,77,1
346.713119,25.363050,0.15,0.12,0,14.802,0.042,14.418,0.051,14.412,0.070,222,111,000,0,112519955982,17.90,15.90,0.80,40,1
344.159842,24.076015,0.12,0.12,90,10.050,0.035,9.490,0.035,9.372,0.030,222,111,000,0,112519867132,13.40,11.60,0.26,122,1
344.349660,27.243576,0.15,0.12,0,15.271,0.053,14.827,0.062,14.903,0.107,222,111,000,0,112519874134,17.10,16.00,1.19,127,1
344.363646,25.605297,0.14,0.12,0,15.395,0.052,14.831,0.070,14.604,0.082,222,111,000,0,112519874633,19.20,16.90,0.10,14,1
344.546371,28.142836,0.12,0.12,0,15.011,0.050,14.514,0.055,14.469,0.077,222,111,000,0,112519881028,17.20,16.10,0.39,114,1
344.064550,29.816526,0.12,0.12,0,15.086,0.051,14.439,0.055,14.371,0.067,222,111,000,0,112519863710,18.50,16.50,0.34,233,1
345.048106,25.880939,0.12,0.12,90,12.586,0.034,11.908,0.035,11.736,0.031,222,111,000,0,112519898995,17.60,14.50,0.17,328,1
344.860261,24.729004,0.16,0.15,87,16.087,0.089,15.594,0.123,15.559,0.171,222,111,000,0,112519892355,19.10,17.10,0.26,166,1
344.951544,29.935862,0.13,0.13,0,14.456,0.039,13.760,0.040,13.653,0.045,222,111,000,0,112519895712,18.80,16.40,0.17,159,1
345.538681,25.945812,0.36,0.30,99,16.187,0.102,16.205,0.221,15.889,0.253,222,111,000,0,112519916149,18.60,17.10,0.47,158,2
345.079861,28.847736,0.23,0.22,161,16.536,0.126,15.703,0.132,15.597,0.188,222,111,000,0,,,,,,0
344.644437,28.909126,0.30,0.26,74,16.609,0.137,15.958,0.169,15.748,0.226,222,111,000,0,112519884485,20.10,18.20,0.76,158,1
345.227949,23.898081,0.12,0.12,90,15.372,0.063,14.931,0.085,14.814,0.093,222,111,000,0,112519905389,18.20,16.30,0.42,125,1
344.311677,27.773823,0.36,0.30,14,16.201,0.110,15.792,0.161,15.648,0.353,222,111,000,0,112519872728,19.10,17.60,0.71,155,1
345.525731,29.147486,0.13,0.13,90,15.789,0.070,15.454,0.118,15.308,0.142,222,111,000,0,112519915687,18.50,17.10,0.39,162,1
344.358603,25.327709,0.19,0.12,0,14.795,0.044,14.309,0.053,14.174,0.059,222,111,000,0,112519874430,17.30,15.80,0.10,125,1
345.488402,29.534294,0.12,0.12,90,15.795,0.070,15.088,0.095,14.888,0.100,222,111,000,0,112519914386,20.20,17.40,0.60,85,1
344.546334,26.294941,0.21,0.20,79,16.542,0.131,15.826,0.146,15.648,9.999,220,110,000,0,112519881032,18.60,17.00,0.95,93,1
345.538105,25.985270,0.33,0.27,96,16.310,0.103,16.002,0.191,15.733,0.218,222,111,000,0,112519916131,18.40,17.10,0.43,82,1
345.644083,27.670248,0.12,0.12,90,15.830,0.077,15.165,0.094,14.616,0.092,222,111,000,0,112519919831,18.80,16.30,0.57,132,1
344.732620,25.104601,0.12,0.12,90,15.449,0.062,14.977,0.072,14.819,0.104,222,111,000,0,112519887641,19.00,17.00,0.20,243,1
345.742915,25.293409,0.30,0.25,91,16.564,0.129,15.681,0.134,15.742,0.203,222,111,000,0,,,,,,0
345.822101,28.297012,0.21,0.20,14,16.513,0.119,15.556,0.132,15.265,0.149,222,111,000,0,112519925972,19.60,17.70,0.87,131,1
346.064643,24.755348,0.15,0.13,0,14.222,0.030,13.854,0.042,13.672,0.044,222,111,000,0,112519934060,18.00,15.90,0.24,215,1
346.426889,26.868942,0.13,0.13,90,15.908,0.072,15.510,0.109,15.348,0.149,222,111,000,0,112519946356,18.50,16.90,0.65,87,1
346.055057,26.408916,0.12,0.12,90,15.560,0.063,15.196,0.093,14.988,0.106,222,111,000,0,112519933703,18.20,16.60,0.39,80,1
345.032622,24.364506,0.22,0.21,169,16.754,0.169,15.580,0.119,15.119,0.129,222,111,000,0,112519898434,20.80,18.10,0.81,313,1
345.071351,29.911697,0.12,0.12,90,13.093,0.034,12.424,0.032,12.290,0.031,222,111,000,0,112519899854,17.70,15.20,0.62,61,1
346.259672,29.723373,0.12,0.12,90,15.005,0.040,14.327,0.053,14.227,0.065,222,111,000,0,112519940832,18.30,16.40,0.29,102,1
345.169547,26.908569,0.13,0.13,90,15.932,0.080,15.260,0.094,15.114,0.121,222,111,000,0,112519903274,21.00,18.80,1.22,108,1
345.196966,25.082899,0.31,0.30,45,18.314,9.999,16.236,0.230,15.487,0.180,022,011,000,0,112519904277,20.80,18.60,0.95,34,1
346.439979,27.343941,0.12,0.12,90,12.333,0.029,11.837,0.032,11.721,0.032,222,111,000,0,112519946784,15.80,13.80,2.91,296,1
346.461865,27.488302,0.12,0.12,90,15.380,0.054,14.650,0.069,14.361,0.068,222,111,000,0,112519947608,20.60,17.80,0.76,271,1
345.392973,28.542610,0.20,0.19,83,16.531,0.134,15.595,0.125,15.124,0.133,222,111,000,0,112519911064,19.90,17.90,0.74,152,1
346.589932,27.894344,0.15,0.13,0,15.816,0.071,15.305,0.109,15.042,0.114,222,111,000,0,112519951864,19.40,17.00,1.02,86,1
346.599492,25.770485,0.14,0.12,0,13.058,0.030,12.713,0.037,12.589,0.038,222,111,000,0,112519952170,16.00,14.30,1.32,76,1
345.549821,28.616234,0.12,0.12,90,13.527,0.034,13.141,0.040,13.080,0.034,222,111,000,0,112519916575,15.80,14.60,1.00,91,1
344.104375,24.859695,0.12,0.12,90,15.602,0.067,15.140,0.093,14.997,0.110,222,111,000,0,112519865185,18.20,16.40,0.09,310,1
344.257404,27.887110,0.13,0.13,90,15.905,0.087,15.192,0.093,15.502,0.182,222,111,000,0,112519870743,18.00,17.00,0.35,85,1
344.198669,26.015343,0.13,0.12,0,14.129,0.038,13.547,0.038,13.387,0.041,222,111,000,0,112519868536,17.40,15.10,0.72,88,1
344.293062,28.151426,0.16,0.16,90,15.554,9.999,15.316,0.107,15.076,0.120,022,011,000,0,112519872087,19.10,16.60,1.82,70,1
344.285794,29.698196,0.12,0.12,90,14.403,0.039,13.653,0.039,13.511,0.046,222,111,000,0,112519871777,18.40,16.10,0.23,268,1
344.424216,24.801750,0.16,0.12,0,15.130,0.050,14.634,0.060,14.599,0.080,222,111,000,0,112519876781,18.20,16.10,0.47,8,1
344.553844,28.873760,0.20,0.13,0,15.322,0.056,15.072,0.087,15.239,0.136,222,111,000,0,112519881272,17.30,16.60,0.34,117,1
344.622773,26.037304,0.16,0.15,170,16.047,0.090,15.607,0.126,15.657,9.999,220,110,000,0,112519883754,18.70,16.70,0.19,155,1
346.191643,27.958735,0.25,0.24,175,16.451,0.112,16.053,0.200,15.711,9.999,220,110,000,0,112519938530,19.30,17.80,0.09,206,1
344.996022,27.426872,0.12,0.12,90,15.064,0.048,14.517,0.055,14.334,0.071,222,111,000,0,112519897250,18.30,16.10,0.66,156,1
345.119184,26.146191,0.12,0.12,90,15.174,0.048,14.818,0.072,14.708,0.082,222,111,000,0,112519901514,17.60,16.10,0.54,79,1
345.011664,27.808735,0.13,0.13,90,16.048,0.090,15.363,0.099,15.030,0.119,222,111,000,0,,,,,,0
344.310295,27.517735,0.12,0.12,90,15.588,0.065,14.852,0.071,14.665,0.081,222,111,000,0,112519872669,20.00,17.40,1.21,203,1
344.420266,27.290941,0.15,0.12,0,11.932,0.032,11.442,0.033,11.280,0.031,222,111,000,0,112519876615,12.30,11.40,3.63,256,1
345.370109,24.502817,0.13,0.12,0,15.234,0.054,14.754,0.067,14.597,0.079,222,111,000,0,112519910241,18.90,16.80,0.35,173,1
344.524635,24.074223,0.13,0.13,90,16.070,0.093,15.436,0.117,15.401,0.170,222,111,000,0,112519880296,19.20,17.30,0.30,96,1
344.489823,26.149996,0.12,0.12,90,12.667,0.049,11.879,0.054,11.550,0.059,222,111,000,1,112519879065,13.80,7.60,1.13,228,1,291
345.410878,26.920069,0.22,0.21,12,16.794,0.154,15.764,0.160,17.187,9.999,220,110,000,0,112519911696,19.80,17.90,0.42,65,1
345.445174,25.147230,0.25,0.21,173,16.856,0.171,15.844,0.182,15.883,9.999,220,110,000,0,,,,,,0
344.743072,25.360960,0.12,0.12,90,15.414,0.057,14.852,0.067,14.716,0.083,222,111,000,0,112519888024,19.90,17.30,0.58,232,1
345.532849,26.601971,0.23,0.12,0,14.937,0.042,14.305,0.052,14.045,0.060,222,111,000,0,112519915926,20.30,17.20,1.27,246,1
345.753679,28.154251,0.12,0.12,90,15.644,0.068,15.035,0.080,14.877,0.094,222,111,000,0,112519923564,18.40,17.20,0.80,159,1
345.007718,28.876810,0.14,0.12,90,15.700,0.070,15.078,0.084,14.750,0.089,222,111,000,0,,,,,,0
345.771944,24.524542,0.12,0.12,90,15.138,0.047,14.390,0.049,14.131,0.061,222,111,000,0,112519924220,19.50,17.40,0.11,44,1
345.820028,24.985392,0.16,0.13,1,15.951,0.081,15.439,0.109,14.979,0.116,222,111,000,0,,,,,,0
344.996965,24.071178,0.36,0.27,178,17.311,0.244,15.972,0.180,16.460,9.999,220,110,000,0,,,,,,0
346.383525,26.828369,0.12,0.12,90,15.849,0.069,15.272,0.097,14.894,0.106,222,111,000,0,112519944924,19.80,17.50,0.24,0,1
346.043381,25.831293,0.18,0.12,0,11.208,0.030,10.687,0.033,10.560,0.031,222,111,000,0,112519933317,15.10,13.10,0.29,51,1
345.272261,27.182949,0.12,0.12,90,15.001,0.043,14.452,0.054,14.350,0.065,222,111,000,0,112519906924,18.80,16.40,0.44,97,1
345.245106,25.339998,0.12,0.12,90,11.595,0.030,11.090,0.033,10.985,0.031,222,111,000,0,112519905984,15.30,13.50,0.30,28,1
346.236803,29.116512,0.12,0.12,90,11.696,0.029,11.653,0.034,11.601,0.032,222,111,000,0,112519940054,12.80,12.80,0.27,261,1
346.360276,24.212418,0.12,0.12,0,11.889,0.030,11.551,0.030,11.401,0.031,222,111,000,0,112519944143,15.30,13.50,0.13,236,1
346.468125,29.945034,0.15,0.12,0,15.176,0.046,14.712,0.067,14.520,0.078,222,111,000,0,112519947820,18.20,16.40,0.22,126,1
344.197426,27.981260,0.13,0.13,90,15.631,0.066,15.435,0.115,15.181,0.121,222,111,000,0,112519868487,17.70,16.90,0.41,88,1
344.116008,26.271404,0.13,0.13,0,15.457,0.063,15.126,0.088,15.081,0.116,222,111,000,0,112519865589,17.90,16.10,0.76,108,1
346.641865,26.974886,0.12,0.12,90,13.787,0.030,13.420,0.037,13.356,0.043,222,111,000,0,112519953557,16.50,14.80,0.90,79,1
344.393068,27.558064,0.19,0.13,4,16.236,0.104,15.524,0.111,14.956,0.104,222,111,000,0,112519875675,18.80,17.50,1.02,181,1
344.386549,29.506752,0.14,0.12,0,12.706,0.035,12.371,0.034,12.277,0.033,222,111,000,0,112519875451,15.10,14.10,0.42,113,1
344.601374,23.899313,0.12,0.12,90,14.629,0.044,13.986,0.045,13.732,0.050,222,111,000,0,112519883036,19.50,16.30,1.46,69,1
344.511575,25.850187,0.23,0.21,87,16.423,0.141,15.843,0.153,15.365,0.175,222,111,000,1,112519879857,16.60,15.70,1.69,166,1,285
344.074523,24.529282,0.12,0.12,90,14.163,0.040,13.664,0.040,13.547,0.046,222,111,000,0,112519864085,17.20,15.30,0.41,222,1
344.503662,29.224771,0.13,0.13,90,15.782,0.073,15.362,0.094,15.157,0.126,222,111,000,0,112519879605,18.00,17.10,0.49,84,1
344.795650,26.302225,0.13,0.13,0,15.543,0.062,15.038,0.083,15.082,0.111,222,111,000,0,112519889999,18.20,16.70,0.84,262,1
344.749822,27.885082,0.29,0.28,74,17.084,0.206,15.898,0.157,15.784,0.231,222,111,000,0,,,,,,0
346.310626,26.333778,0.12,0.12,90,12.008,0.029,11.735,0.033,11.687,0.032,222,111,000,0,112519942603,14.30,13.30,0.46,161,1
345.668533,27.277922,0.12,0.12,90,15.758,0.065,15.042,0.079,14.689,0.093,222,111,000,0,112519920659,21.00,18.70,1.11,83,1
344.169272,26.025503,0.13,0.12,0,12.933,0.036,12.266,0.033,12.170,0.031,222,111,000,0,112519867486,17.00,14.50,0.47,95,1
345.329810,25.406120,0.25,0.23,38,16.164,0.100,15.816,0.164,15.527,0.171,222,111,000,0,112519908858,19.40,17.50,0.28,189,1
344.319027,29.165524,0.19,0.17,94,16.262,0.121,15.659,0.129,15.949,9.999,220,110,000,0,112519872994,18.60,17.50,0.74,64,1
345.264322,28.798683,0.12,0.12,90,13.841,0.031,13.162,0.034,13.066,0.035,222,111,000,0,112519906634,17.60,15.40,0.63,244,1
344.551701,24.109407,0.13,0.13,90,15.709,0.088,14.993,0.083,16.311,0.396,222,112,000,0,112519881211,17.60,15.30,3.17,162,1
345.467766,28.183292,0.13,0.13,90,15.811,0.069,15.194,0.091,15.147,0.122,222,111,000,0,112519913702,19.30,17.30,1.15,126,1
344.612104,27.835217,0.13,0.12,0,14.422,0.037,14.050,0.045,14.101,0.058,222,111,000,0,112519883413,16.30,15.50,0.40,162,1
345.603340,27.490191,0.12,0.12,90,15.819,0.110,15.207,0.102,14.637,0.091,222,111,000,0,112519918502,17.30,14.70,3.67,111,1
345.813849,24.450834,0.12,0.12,90,13.648,0.031,12.953,0.036,12.691,0.034,222,111,000,0,112519925711,18.80,16.20,0.67,43,1
344.661259,27.439243,0.12,0.12,0,14.430,0.039,14.152,0.047,13.988,0.055,222,111,000,0,112519885042,16.60,15.10,1.06,160,1
345.834871,24.064342,0.12,0.12,90,14.532,0.040,13.817,0.042,13.736,0.044,222,111,000,0,112519926388,19.40,16.70,0.77,325,1
345.798288,25.810789,0.18,0.18,90,16.200,0.100,15.544,0.125,15.079,0.127,222,111,000,0,112519925142,20.60,18.10,0.31,123,1
344.871066,29.291960,0.23,0.22,135,16.413,0.124,15.986,0.163,15.254,9.999,220,110,SS0,0,112519892744,19.70,17.60,0.39,92,1
345.834742,29.419193,0.12,0.12,0,14.671,0.038,13.932,0.048,13.686,0.047,222,111,000,0,112519926394,19.00,16.60,0.65,109,1
346.011765,24.844076,0.14,0.13,45,15.991,0.115,15.197,0.110,15.229,0.179,222,111,000,0,112519932297,20.50,18.00,0.93,226,2
345.046001,25.856018,0.12,0.12,90,15.031,0.047,14.396,0.051,14.276,0.058,222,111,000,0,112519898937,20.80,17.80,0.67,59,1
346.392699,24.390696,0.15,0.12,0,15.128,0.047,14.597,0.062,14.670,0.088,222,111,000,0,112519945228,18.50,16.60,0.55,11,1
346.738596,25.727211,0.13,0.12,0,15.048,0.045,14.218,0.052,14.062,0.057,222,111,000,0,112519956880,19.90,17.20,1.09,47,1
345.276985,29.172989,0.27,0.23,38,16.763,0.191,15.637,0.145,15.406,0.167,222,111,000,0,112519907108,20.30,17.70,1.52,137,1
345.385288,24.253651,0.14,0.13,0,15.904,0.079,15.077,0.088,15.051,0.114,222,111,000,0,112519910754,20.70,18.30,0.10,347,1
346.349558,24.719370,0.20,0.12,0,13.892,0.030,13.432,0.036,13.373,0.044,222,111,000,0,112519943826,17.60,15.70,0.41,16,1
346.465333,29.636259,0.12,0.12,0,12.474,0.028,12.078,0.031,12.015,0.032,222,111,000,0,112519947725,15.50,14.00,0.39,201,1
345.472091,27.183640,0.12,0.12,90,12.581,0.031,12.216,0.034,12.145,0.030,222,111,000,0,112519913852,15.10,13.60,0.44,353,1
346.529450,26.499809,0.16,0.12,0,14.610,0.037,14.399,0.048,14.206,0.056,222,111,000,0,112519949779,17.20,15.60,0.28,111,1
346.553981,24.484039,0.23,0.22,29,16.854,0.163,15.447,9.999,15.488,0.165,202,101,000,0,,,,,,0
345.601102,26.418373,0.30,0.29,83,16.468,0.121,16.184,0.216,17.222,9.999,220,110,000,0,,,,,,0
344.520124,29.381542,0.12,0.12,90,15.233,0.050,14.713,0.060,14.535,0.085,222,111,000,0,112519880158,18.80,16.80,0.68,61,1
344.418044,25.280037,0.20,0.12,0,13.477,0.034,13.052,0.036,12.942,0.032,222,111,000,0,112519876579,16.60,14.70,0.43,42,1
344.076518,26.681339,0.18,0.16,0,16.082,0.101,15.587,0.125,15.145,0.127,222,111,000,0,112519864165,21.10,19.30,0.11,44,1
344.804505,29.697624,0.12,0.12,90,14.550,0.061,13.823,0.057,13.342,0.063,222,111,000,1,112519890312,15.20,13.20,0.86,96,2,512
344.395671,27.341455,0.16,0.12,0,15.371,0.053,15.029,0.076,14.897,0.100,222,111,000,0,112519875785,18.00,16.20,0.93,160,1
344.354737,25.566177,0.15,0.12,0,15.228,0.051,14.554,0.056,14.602,0.081,222,111,000,0,112519874305,18.40,16.50,0.51,129,1
344.644446,28.230883,0.24,0.22,115,16.422,0.126,15.812,0.149,15.552,0.183,222,111,000,0,112519884487,19.10,17.20,0.42,133,1
344.728650,26.647659,0.12,0.12,90,13.475,0.036,12.922,0.037,12.754,0.034,222,111,000,0,112519887499,16.70,15.20,0.70,143,1
344.937627,25.923550,0.22,0.20,20,16.378,0.110,15.596,0.122,15.448,0.170,222,111,000,0,112519895238,20.80,18.60,0.46,90,1
344.959388,27.989578,0.12,0.12,90,13.870,0.036,13.361,0.038,13.242,0.039,222,111,000,0,112519895994,16.80,15.00,0.21,157,1
345.116434,25.411291,0.13,0.12,0,13.079,0.035,12.728,0.034,12.660,0.035,222,111,000,0,112519901416,16.00,14.10,0.46,259,1
345.110452,27.234343,0.37,0.31,92,16.692,0.148,15.962,0.174,16.087,0.282,222,111,000,0,,,,,,0
344.201101,26.924269,0.13,0.13,90,15.759,0.080,15.155,0.090,15.216,0.141,222,111,000,0,112519868626,18.90,16.80,1.11,168,1
344.261532,28.614159,0.16,0.16,90,16.042,0.093,15.935,0.173,15.815,0.218,222,111,000,0,112519870892,17.70,17.10,0.42,95,1
345.263310,23.927841,0.13,0.12,0,16.023,0.105,15.391,0.135,14.758,0.117,222,111,000,1,112519906608,15.90,14.90,0.62,27,1,803
344.393683,24.357426,0.27,0.24,178,17.012,0.201,15.974,0.185,15.633,0.197,222,111,000,0,,,,,,0
344.537043,25.289118,0.12,0.12,90,15.655,0.062,14.983,0.077,14.820,0.098,222,111,000,0,112519880729,18.90,16.60,0.81,85,1
